# Market Primitives Dataset
# Generated: 2025-12-10T12:24:15.895857
# Generator: Independent AR(1) processes with transforms
#
# Parameters:
# n_trajectories: 100
# terminal_time: 800
# random_seed: 42
#
# AR(1) Parameters:
# asset_price:
#   alpha: 0.96
#   noise_scale: 1.0
# depth:
#   alpha: 0.92
#   noise_scale: 0.387
# resilience:
#   alpha: 0.93
#   noise_scale: 0.1
#
# Transforms:
#   asset_price: identity
#   depth: bounded_sigmoid
#   resilience: bounded_sigmoid
#
trajectory_id,time,asset_price,depth,resilience
0,0,50.0,1.1,1.8499999999999999
0,1,50.49671415301123,1.2150036488579832,1.8893298814320099
0,2,49.06147484484037,0.9807010088649553,1.8934416041263875
0,3,49.45680321139504,0.9288884237493233,1.8918840630735876
0,4,48.64953607201716,1.0194266994536283,1.8320719558208949
0,5,47.10912697034211,1.1642408778949065,1.810378359993333
0,6,48.15093943906007,0.9206043118150149,1.760949430946883
0,7,48.981890478143015,0.8348119073766758,1.73811633220852
0,8,48.49989183849826,0.796236545981108,1.7503080952913266
0,9,49.49817997093432,0.8619063447563635,1.7714914808092612
0,10,49.88692608096985,1.0146377897371746,1.8010993000615916
0,11,51.29080447431706,0.8738237072183805,1.7719840760362127
0,12,52.23718240520403,1.2365819485941751,1.8114487710438063
0,13,52.27291961164378,1.137145569614909,1.8132595407644916
0,14,51.51391237353498,1.1661397679124195,1.8535212786984618
0,15,50.40644489591164,1.4451200495402088,1.841752812121829
0,16,51.168548176241806,1.3252943351755526,1.768509938735452
0,17,50.938909808087296,0.9939592640129296,1.749177748437134
0,18,51.25198351503737,1.0937040707633925,1.7541093984090628
0,19,53.103094860188875,0.9784586415476046,1.7914250478362352
0,20,53.67592547029206,0.9466534888196154,1.7620788723118177
0,21,52.85371017650599,1.0155713767224035,1.8070179275900522
0,22,53.11597129554327,1.0317779359491377,1.8160579422821244
0,23,54.795680553508284,0.7336002877516024,1.8601538836029319
0,24,55.65580094909087,1.009445285726845,1.8531273496908343
0,25,54.70783135778998,1.1157565852482954,1.8721905810606498
0,26,55.09013110069791,1.2163807077276836,1.9091434330750119
0,27,53.00997315062812,1.2275005805492194,1.8866856374114929
0,28,53.276382745292196,1.2601329502406597,1.8721920934891583
0,29,53.329161951803016,1.1929415848696665,1.8397023756313367
0,30,53.15048322842965,1.3205056659775403,1.8127142391805084
0,31,51.11665634141507,1.2121921000019924,1.8285781200912485
0,32,50.36509751977112,0.9031853253982973,1.8352067990986396
0,33,50.53566915581019,0.9500363169091031,1.8452439376784997
0,34,50.8527952658637,0.9223020693383566,1.853439312045759
0,35,51.31011290794935,1.1794559840652958,1.873407583043314
0,36,52.43834930408352,1.1046254875434802,1.9184196578159451
0,37,51.51687984494818,0.9675772949540491,1.899082254012482
0,38,52.52137661686464,0.8867211271354194,1.9206620242070498
0,39,51.031978998358845,1.4666754023614528,1.9037228579619552
0,40,50.43458109166371,1.048870637657734,1.8919959846456837
0,41,49.55370424303223,1.002245078846363,1.9107653101684303
0,42,48.071334211864,0.8266970422863393,1.9248313379997801
0,43,48.392138067092155,0.8802424880985433,1.9040250842565682
0,44,48.03285396268029,0.6573752267442318,1.887256668243854
0,45,48.59884504121808,0.4976117550485207,1.888137053842861
0,46,47.696112783382574,0.3585609815923795,1.9064464792300637
0,47,47.57230775169704,0.3934129320508172,1.9186790087720689
0,48,46.67654944054362,0.38011924757053817,1.9185251485620207
0,49,47.31650773505723,0.4127209282549962,1.9047459268727178
0,50,47.03197066026807,0.598876184978163,1.911403843160764
0,51,46.726932151834646,0.8603948087693294,1.9140660214045682
0,52,47.886623857184745,0.6835984517854821,1.9410165823345564
0,53,47.6403840068743,0.8331161646544252,1.9347808194831007
